-7.420404914457559009e+00,-5.738212154091675288e-01,-2.870737872342341124e+00,-2.187347345236749785e-01,-2.273767939468905042e-01,-2.497610500471472150e-01,9.931468208956411026e-01,-4.153175747219843839e-01,9.838053135869054833e-01,-1.038519371582095063e-01
-9.943518288324719734e+00,-2.540385669840291794e+00,-3.402990432432127843e+00,-8.709612599851888071e-01,-7.702820871634555866e-01,-9.768332588588565235e-01,1.498007209809246287e+00,1.110776466951236552e-01,5.236238450350167994e-01,-6.328067865785103052e-04
-2.185683517558852706e+00,5.251170455817752991e-01,-9.442985005757028594e-01,-6.811439429449475114e-01,1.116261417877619344e+00,-3.529583342452895511e-01,1.678166298602432605e-01,-9.860546493138924173e-01,1.192650853466341809e+00,-3.855378983928510195e-01
-1.998901673432071924e-01,-3.807687198983416010e-01,-1.210198130437756703e+00,-6.943808409697335149e-01,4.744009767467111671e-01,-6.920366193852915959e-01,2.883448661233679600e-01,-7.351486587766988823e-01,9.033832572910279746e-01,-5.062905448665104835e-01
-2.870582994610332062e+00,2.637217909115465719e-01,-2.786420102233444496e+00,4.449658456639309367e-01,8.615111305193027258e-01,-6.517175209310455131e-01,1.296237475228981362e+00,1.412955433510943992e-01,7.760190322511386629e-01,-4.853330948336724293e-01
1.964924648640480331e+00,-1.082883330463204175e+00,-2.451018858801350397e+00,-2.503383576601605348e-02,4.072879933639952377e-01,-1.246153527794803928e+00,7.310016193509536464e-01,4.649625996842902953e-02,2.412176502503613484e-01,-6.273653598072999049e-01
-1.165289616282006868e+01,-9.569431854451637687e-01,-2.669226134356262214e+00,-2.954121892286325490e-01,-5.665434727087272082e-02,-9.861608604088198948e-01,1.087241286747360203e+00,-3.794571766656436029e-01,7.577760740114907190e-01,9.388529550512503263e-02
-1.178371580919933237e+01,-2.144100210593038902e+00,-3.054980977409494258e+00,-6.083677889450200826e-02,-5.718439795963884409e-01,-1.072435815614938504e+00,1.609520883627369114e+00,-2.016531722161975515e-01,6.340394426804141226e-01,3.863420399030992325e-02
-9.983446432883782862e+00,-1.037615295784942715e+00,-1.549202743640282209e+00,-1.687460074582315173e+00,-1.178961955760698399e-01,-1.048949164594771055e+00,4.348959971830950733e-01,-7.090472385372048603e-01,1.029237678445266813e+00,3.133567212268132396e-01
-1.239854741052271692e+01,-1.905344666180726954e+00,-3.200448121022347436e+00,-1.583650804861472583e+00,-8.429456145875551254e-01,-1.259285860892519260e+00,1.396492542741698983e+00,2.885374372705591384e-01,4.183461037002027538e-01,1.597003201469693323e-01
-1.032910635920827680e+01,-1.705102911556984902e+00,-2.392836542802251554e+00,-4.179249440114887193e-01,-3.318965498206571385e-01,-8.628321822155151644e-01,6.898136778703320982e-01,-4.329782876085446208e-01,5.764150633151927661e-01,1.252694878301410242e-01
-1.043907755189288267e+01,-2.880764618565626378e+00,-3.005317589375609444e+00,-1.254124589510824395e-01,-9.151326481616751662e-01,-9.404535426237105034e-01,1.048132102771811791e+00,-1.062074736631896110e-01,3.040767848624952308e-01,1.630462355191216739e-01
6.172010929998472228e+00,2.129896237857204611e+00,-6.986082113465662546e-01,-9.005417093366412384e-01,1.817718948466283901e+00,3.940595601084996569e-02,8.356951189422259230e-01,-1.805499837805728536e-01,4.042531571020120951e-01,-9.698526712523900528e-01
6.488132111082875575e+00,1.364037240390240990e+00,-3.700402031794629565e-01,-1.260853302860058811e+00,1.606450154039822831e+00,-2.115687782517438054e-01,1.204635241194210948e+00,-1.202336196246092115e-01,2.570520924360807924e-01,-8.491479634801801790e-01
2.034324752743665865e+00,2.559030081997022421e+00,-2.440039221998454799e+00,8.263501917601746571e-01,1.398370777290943501e+00,2.316089477237566752e-01,9.764102263979211882e-01,-2.932977261143725478e-01,6.913454563879972703e-01,-7.462200443809015038e-01
-4.706261933552509380e-03,2.119021007658434375e+00,-2.724201717758441887e+00,1.226215726510464954e+00,8.397718849747549674e-01,4.397224785371657840e-01,1.179346713345442499e+00,-2.411890043588561239e-01,3.897022294520728902e-01,-5.956998755616270680e-01
-3.171081486862243004e+00,-3.983665476314830034e+00,-2.438911674513793981e-01,-4.627062364000071315e-01,-1.230649515554248064e+00,-7.743406968922128542e-01,8.620010167361247255e-03,-1.048327011895051397e+00,9.073462993766563400e-01,4.104332183348911034e-01
-1.050349741752773802e+01,-1.965887624743907658e+00,-1.957758101070125045e+00,-5.183625389210232415e-01,-4.552953563324905195e-01,-8.968947110299430037e-01,6.531804288224525301e-01,-4.737438903177793037e-01,6.509874383370450879e-01,3.184847938072949969e-01
-6.802757823093941170e+00,1.642013018241792466e-01,-2.278137908361984820e+00,-7.141562435284556365e-01,2.352884210525943154e-01,-7.110598737739473041e-01,1.210873222945751948e+00,-6.271653003825239381e-02,9.898291952705959851e-01,-2.825395615199959298e-01
-6.405299695187373743e+00,-1.702369148829097956e+00,-1.871625741119383068e+00,-1.177446661160761021e+00,-4.550185636292518598e-01,-1.310542155121454222e+00,1.138767517670532303e+00,-8.723942444022131371e-02,6.174775436147402763e-01,-2.392002272148787689e-01
-3.648156391775985607e+00,8.233732848238490831e-01,-1.283508317448624370e+00,1.465138982696367664e+00,7.180007292049022105e-01,-1.036696120459449144e+00,4.609088421640967770e-01,-6.622533334529232540e-01,6.964441496093999318e-01,-3.360641246399774795e-01
-2.729401611045729314e+00,-1.021620535234962324e+00,-1.035501867156847222e+00,1.933796391887088850e+00,1.581000502753399650e-01,-1.853860061668405779e+00,6.550708842604754945e-02,-5.265332267649012188e-01,3.488530773919914507e-01,-1.871267025569625375e-01
-1.677294359096575649e+00,1.202889570323175228e+00,-1.333340413437620997e+00,8.012357514526179392e-01,2.241763152107657531e-01,-8.467198082840597939e-01,1.648958494129839636e-01,-8.687485781809813901e-01,4.558467830942377619e-01,-3.846168013670868135e-01
-2.103217524771558988e+00,8.971670452980036181e-01,-1.108135020104528357e+00,9.987450377935099821e-01,2.839226591108709452e-01,-1.087076458241509558e+00,1.894422504636955051e-01,-8.969151788154035021e-01,4.065295340306342986e-01,-3.907836752705429184e-01
-1.036679906711822241e+01,-1.141577323591184800e+00,-2.014383112191273639e+00,-2.285930746704944561e+00,-5.101407314983930075e-03,-1.363934345324312014e+00,-1.855537454012831655e-01,-6.663228704378494349e-01,1.008117768496966882e+00,2.555675815992217714e-01
-1.175912016215293221e+01,-2.592817350322947689e+00,-2.958325751944882231e+00,-2.432204885128953276e+00,-9.647310110468536593e-01,-1.876641684945822508e+00,6.249768205234342844e-01,-2.622866373798127260e-02,5.680511223294180123e-01,1.550773811401247038e-01
-9.101155824583884169e+00,-3.286355010884852046e+00,-2.536817005642295619e+00,-9.481807769550315568e-01,-8.101368258926753274e-01,-1.225701621285304466e+00,3.225651813359285969e-01,-4.344826937855530979e-01,2.604510556249697295e-01,9.355370005856078475e-02
-8.749828697663950550e+00,-3.771748246721350117e+00,-2.642696429914266343e+00,-9.416475322010967597e-01,-1.064912027839453712e+00,-1.161875050886267635e+00,2.601548385757569970e-01,-6.162309947463664450e-01,2.696597076903011203e-01,-2.753333643644639839e-02
-6.469438251276133478e+00,-2.083536658735756775e-01,-1.965309064671737271e+00,-1.264232254518322218e+00,2.861020162730368299e-01,-4.061170735520838182e-01,-9.207197905734771926e-01,-1.523824449478237142e+00,9.082088129227170459e-01,4.573293392779120836e-02
-8.848901974752678257e+00,-2.606411557810494273e+00,-3.788785615145955799e+00,-1.743669792581654221e+00,-4.463610511554811922e-01,-3.863832392421425732e-01,-4.463181388656705106e-01,-6.592331944008341660e-01,3.747897650877106690e-01,1.617337576702210233e-01
2.288469995126708179e-01,5.843532375956604241e+00,-2.795707425313800343e+00,5.374153154950902511e-01,1.745805037935727055e+00,5.012107275069731527e-01,4.022080600407627604e-01,-1.569825454513707474e-01,7.548334107224784484e-01,-1.238747631867315180e+00
1.345879360796575774e-01,4.195888790335878582e+00,-3.211350586122432738e+00,-1.797172867685208342e-01,1.627847357539627282e+00,-1.348629706098648968e-02,4.325503608017822188e-01,3.200940518767380477e-02,3.406757431533792291e-01,-1.193154622692577993e+00
-1.228030372947971394e+01,-4.010856335562372754e-01,-1.737359702716871235e+00,-1.319912203410523288e+00,2.633320390646453291e+00,1.232633330685005690e+00,5.214230562953758863e-01,-6.198398447828262769e-01,6.379111921063095325e-01,1.118693677280342413e-01
-1.277315653610959068e+01,-4.498357813582248288e-01,-1.962675303076681699e+00,-1.388968526520617752e+00,1.363025678678052799e+00,1.022891216445177776e+00,3.630829699579166681e-01,-2.468593938459013870e-01,1.119415810758335184e-01,1.922396656570130036e-01
-1.375691784817412788e+01,-8.634118130446886141e-01,-1.630389773430592104e+00,-2.481607312318823144e+00,6.064950620846998319e-01,8.389671941927888676e-01,-3.843249278668497415e-01,-6.429061997106035875e-01,-4.635581543588187525e-01,-4.113006282184754614e-01
